Entity,Code,Day,people_vaccinated
Morocco,MAR,2021-03-22,4264761
Morocco,MAR,2021-03-23,4265196
Morocco,MAR,2021-03-24,4284060
Morocco,MAR,2021-03-25,4289281
Morocco,MAR,2021-03-26,4293544
Morocco,MAR,2021-03-27,4302183
Morocco,MAR,2021-03-29,4302897
Morocco,MAR,2021-03-30,4315802
Morocco,MAR,2021-03-31,4320349
Morocco,MAR,2021-04-01,4329244
Morocco,MAR,2021-04-02,4331082
Morocco,MAR,2021-04-03,4348995
Morocco,MAR,2021-04-05,4352033
Morocco,MAR,2021-04-06,4382917
Morocco,MAR,2021-04-07,4410023
Morocco,MAR,2021-04-08,4433939
Morocco,MAR,2021-04-09,4449047
Morocco,MAR,2021-04-10,4471831
Morocco,MAR,2021-04-11,4486628
Morocco,MAR,2021-04-13,4495477
Morocco,MAR,2021-04-14,4529399
Morocco,MAR,2021-04-15,4554000
Morocco,MAR,2021-04-16,4583664
Morocco,MAR,2021-04-17,4655007
Mozambique,MOZ,2021-03-07,0
Mozambique,MOZ,2021-03-13,46439
Mozambique,MOZ,2021-03-23,57305
Myanmar,MMR,2021-01-26,0
Myanmar,MMR,2021-01-27,3800
Myanmar,MMR,2021-02-05,380000
Myanmar,MMR,2021-03-31,1000000
Namibia,NAM,2021-03-18,0
Namibia,NAM,2021-03-25,152
Namibia,NAM,2021-03-31,1501
Namibia,NAM,2021-04-01,1851
Namibia,NAM,2021-04-03,2094
Namibia,NAM,2021-04-08,2526
Netherlands,NLD,2021-01-17,77000
Netherlands,NLD,2021-01-24,146612
Netherlands,NLD,2021-01-31,327834
Netherlands,NLD,2021-02-07,504736
Netherlands,NLD,2021-02-14,628993
Netherlands,NLD,2021-02-21,795326
Netherlands,NLD,2021-02-28,1004757
Netherlands,NLD,2021-03-07,1207904
Netherlands,NLD,2021-03-14,1394603
Netherlands,NLD,2021-03-21,1492489
Netherlands,NLD,2021-03-28,1688490
Netherlands,NLD,2021-04-04,2057562
Netherlands,NLD,2021-04-11,2957777
New Zealand,NZL,2021-02-18,1
New Zealand,NZL,2021-02-19,29
New Zealand,NZL,2021-02-20,94
New Zealand,NZL,2021-02-21,163
New Zealand,NZL,2021-02-22,611
New Zealand,NZL,2021-02-23,970
New Zealand,NZL,2021-02-24,1786
New Zealand,NZL,2021-02-25,2885
New Zealand,NZL,2021-02-26,4496
New Zealand,NZL,2021-02-27,5837
New Zealand,NZL,2021-02-28,6720
New Zealand,NZL,2021-03-01,8142
New Zealand,NZL,2021-03-02,9635
New Zealand,NZL,2021-03-03,11617
New Zealand,NZL,2021-03-04,13249
New Zealand,NZL,2021-03-05,14525
New Zealand,NZL,2021-03-06,15129
New Zealand,NZL,2021-03-07,15641
New Zealand,NZL,2021-03-08,16713
New Zealand,NZL,2021-03-09,18138
New Zealand,NZL,2021-03-10,19451
New Zealand,NZL,2021-03-11,20787
New Zealand,NZL,2021-03-12,21829
New Zealand,NZL,2021-03-13,22582
New Zealand,NZL,2021-03-14,23160
New Zealand,NZL,2021-03-15,24777
New Zealand,NZL,2021-03-16,26706
New Zealand,NZL,2021-03-17,28351
New Zealand,NZL,2021-03-18,29943
New Zealand,NZL,2021-03-19,31635
New Zealand,NZL,2021-03-20,32193
New Zealand,NZL,2021-03-21,33134
New Zealand,NZL,2021-03-22,34188
New Zealand,NZL,2021-03-23,35770
New Zealand,NZL,2021-03-24,37741
New Zealand,NZL,2021-03-25,39564
New Zealand,NZL,2021-03-26,42870
New Zealand,NZL,2021-03-27,44011
New Zealand,NZL,2021-03-28,44691
New Zealand,NZL,2021-03-29,48476
New Zealand,NZL,2021-03-30,52631
New Zealand,NZL,2021-03-31,58038
New Zealand,NZL,2021-04-01,63164
New Zealand,NZL,2021-04-02,64875
New Zealand,NZL,2021-04-03,66287
New Zealand,NZL,2021-04-04,67044
New Zealand,NZL,2021-04-05,67965
New Zealand,NZL,2021-04-06,71453
New Zealand,NZL,2021-04-07,76542
New Zealand,NZL,2021-04-08,82981
New Zealand,NZL,2021-04-09,88371
New Zealand,NZL,2021-04-10,91564
New Zealand,NZL,2021-04-11,94028
New Zealand,NZL,2021-04-12,99321
New Zealand,NZL,2021-04-13,105391
Nigeria,NGA,2021-03-04,0
Nigeria,NGA,2021-03-15,8000
Nigeria,NGA,2021-03-24,277458
Nigeria,NGA,2021-03-28,513626
Nigeria,NGA,2021-03-31,718412
Nigeria,NGA,2021-04-01,818865
Nigeria,NGA,2021-04-06,964387
Nigeria,NGA,2021-04-14,1043737
Nigeria,NGA,2021-04-15,1051096
Nigeria,NGA,2021-04-16,1081548
North America,,2020-12-14,0
North America,,2020-12-15,0
North America,,2020-12-16,0
North America,,2020-12-17,0
North America,,2020-12-18,0
North America,,2020-12-19,0
North America,,2020-12-20,556208
North America,,2020-12-21,614117
North America,,2020-12-22,614117
North America,,2020-12-23,1008025
North America,,2020-12-24,1010949
North America,,2020-12-25,1010949
North America,,2020-12-26,1947509
North America,,2020-12-27,1951409
North America,,2020-12-28,2136722
North America,,2020-12-29,2145672
North America,,2020-12-30,2819586
North America,,2020-12-31,2819586
North America,,2021-01-01,2819586
North America,,2021-01-02,4250754
North America,,2021-01-03,4250754
North America,,2021-01-04,4607220
North America,,2021-01-05,4884705
North America,,2021-01-06,5359982
North America,,2021-01-07,6195093
North America,,2021-01-08,7012300
North America,,2021-01-09,7053386
North America,,2021-01-10,7083250
North America,,2021-01-11,9427547
North America,,2021-01-12,9802464
North America,,2021-01-13,9922594
North America,,2021-01-14,10459094
North America,,2021-01-15,11517233
North America,,2021-01-16,11597871
North America,,2021-01-17,11630624
North America,,2021-01-18,11695527
North America,,2021-01-19,14731702
North America,,2021-01-20,15434005
North America,,2021-01-21,16293996
North America,,2021-01-22,17571209
North America,,2021-01-23,18737311
North America,,2021-01-24,19867331
North America,,2021-01-25,20656976
North America,,2021-01-26,21325882
North America,,2021-01-27,22173051
North America,,2021-01-28,23200440
North America,,2021-01-29,24376385
North America,,2021-01-30,25591362
North America,,2021-01-31,26731155
North America,,2021-02-01,27567419
North America,,2021-02-02,27993086
North America,,2021-02-03,28712074
North America,,2021-02-04,29478327
North America,,2021-02-05,30494120
North America,,2021-02-06,31847207
North America,,2021-02-07,33181256
North America,,2021-02-08,33960931
North America,,2021-02-09,34500806
North America,,2021-02-10,35426864
North America,,2021-02-11,36379747
North America,,2021-02-12,37503322
North America,,2021-02-13,38738533
North America,,2021-02-14,39979664
North America,,2021-02-15,40016769
North America,,2021-02-16,41571844
North America,,2021-02-17,42307454
North America,,2021-02-18,43074138
North America,,2021-02-19,44258815
North America,,2021-02-20,45184160
North America,,2021-02-21,46059143
North America,,2021-02-22,46655574
North America,,2021-02-23,47160017
North America,,2021-02-24,47988689
North America,,2021-02-25,49021075
North America,,2021-02-26,50339709
North America,,2021-02-27,51761527
North America,,2021-02-28,53215740
North America,,2021-03-01,54378917
North America,,2021-03-02,55565331
North America,,2021-03-03,56825358
North America,,2021-03-04,58149436
North America,,2021-03-05,59951182
North America,,2021-03-06,61940309
North America,,2021-03-07,63511666
North America,,2021-03-08,64838467
North America,,2021-03-09,66319295
North America,,2021-03-10,68214020
North America,,2021-03-11,70008153
North America,,2021-03-12,72590096
North America,,2021-03-13,75822008
North America,,2021-03-14,76968459
North America,,2021-03-15,78535954
North America,,2021-03-16,79759633
North America,,2021-03-17,81785620
North America,,2021-03-18,83974599
North America,,2021-03-19,85890580
North America,,2021-03-20,88622486
North America,,2021-03-21,90907018
North America,,2021-03-22,92583500
North America,,2021-03-23,93993387
North America,,2021-03-24,96019825
North America,,2021-03-25,98207929
North America,,2021-03-26,100853743
North America,,2021-03-27,103393342
North America,,2021-03-28,105481813
North America,,2021-03-29,107330843
North America,,2021-03-30,108831096
North America,,2021-03-31,111368587
North America,,2021-04-01,113568953
North America,,2021-04-02,116660687
North America,,2021-04-03,119595278
North America,,2021-04-04,121734487
North America,,2021-04-05,123396501
North America,,2021-04-06,124708902
North America,,2021-04-07,126904507
North America,,2021-04-08,129571423
North America,,2021-04-09,132294447
North America,,2021-04-10,135487552
North America,,2021-04-11,137884000
North America,,2021-04-12,140097526
North America,,2021-04-13,142265207
North America,,2021-04-14,144899973
North America,,2021-04-15,147427036
North America,,2021-04-16,149949148
North America,,2021-04-17,152197329
North Macedonia,MKD,2021-02-16,0
North Macedonia,MKD,2021-03-16,5300
North Macedonia,MKD,2021-03-31,7735
North Macedonia,MKD,2021-04-02,8398
North Macedonia,MKD,2021-04-03,9003
North Macedonia,MKD,2021-04-05,12052
North Macedonia,MKD,2021-04-07,15419
North Macedonia,MKD,2021-04-08,18261
North Macedonia,MKD,2021-04-09,21333
North Macedonia,MKD,2021-04-10,24020
North Macedonia,MKD,2021-04-12,26014
North Macedonia,MKD,2021-04-13,29263
North Macedonia,MKD,2021-04-14,31460
North Macedonia,MKD,2021-04-16,38626
Northern Cyprus,OWID_CYN,2021-03-25,53886
Northern Cyprus,OWID_CYN,2021-04-14,56516
Northern Ireland,,2021-01-03,40685
Northern Ireland,,2021-01-10,78005
Northern Ireland,,2021-01-11,84187
Northern Ireland,,2021-01-12,91417
Northern Ireland,,2021-01-13,102701
Northern Ireland,,2021-01-14,114567
Northern Ireland,,2021-01-15,117906
Northern Ireland,,2021-01-16,120387
Northern Ireland,,2021-01-17,125717
Northern Ireland,,2021-01-18,132857
Northern Ireland,,2021-01-19,138436
Northern Ireland,,2021-01-20,144212
Northern Ireland,,2021-01-21,151039
Northern Ireland,,2021-01-22,154366
Northern Ireland,,2021-01-23,155644
Northern Ireland,,2021-01-24,159642
Northern Ireland,,2021-01-25,163317
Northern Ireland,,2021-01-26,168140
Northern Ireland,,2021-01-27,175284
Northern Ireland,,2021-01-28,196131
Northern Ireland,,2021-01-29,204065
Northern Ireland,,2021-01-30,214601
Northern Ireland,,2021-01-31,221809
Northern Ireland,,2021-02-01,233429
Northern Ireland,,2021-02-02,246671
Northern Ireland,,2021-02-03,263735
Northern Ireland,,2021-02-04,275232
Northern Ireland,,2021-02-05,289889
Northern Ireland,,2021-02-06,295915
Northern Ireland,,2021-02-07,303478
Northern Ireland,,2021-02-08,317606
Northern Ireland,,2021-02-09,333658
Northern Ireland,,2021-02-10,353757
Northern Ireland,,2021-02-11,373414
Northern Ireland,,2021-02-12,387771
Northern Ireland,,2021-02-13,391101
Northern Ireland,,2021-02-14,397243
Northern Ireland,,2021-02-15,409507
Northern Ireland,,2021-02-16,418209
Northern Ireland,,2021-02-17,427569
Northern Ireland,,2021-02-18,436143
Northern Ireland,,2021-02-19,442917
Northern Ireland,,2021-02-20,446009
Northern Ireland,,2021-02-21,458030
Northern Ireland,,2021-02-22,468129
Northern Ireland,,2021-02-23,478235
Northern Ireland,,2021-02-24,491593
Northern Ireland,,2021-02-25,505188
Northern Ireland,,2021-02-26,515678
Northern Ireland,,2021-02-27,520996
Northern Ireland,,2021-02-28,525400
Northern Ireland,,2021-03-01,537389
Northern Ireland,,2021-03-02,545019
Northern Ireland,,2021-03-03,556721
Northern Ireland,,2021-03-04,568011
Northern Ireland,,2021-03-05,577219
Northern Ireland,,2021-03-06,582914
Northern Ireland,,2021-03-07,588803
Northern Ireland,,2021-03-08,596527
Northern Ireland,,2021-03-09,601101
Northern Ireland,,2021-03-10,606695
Northern Ireland,,2021-03-11,614629
Northern Ireland,,2021-03-12,621462
Northern Ireland,,2021-03-13,625195
Northern Ireland,,2021-03-14,629461
Northern Ireland,,2021-03-15,634019
Northern Ireland,,2021-03-16,640801
Northern Ireland,,2021-03-17,646190
Northern Ireland,,2021-03-18,655581
Northern Ireland,,2021-03-19,662973
Northern Ireland,,2021-03-20,667758
Northern Ireland,,2021-03-21,687528
Northern Ireland,,2021-03-23,694863
Northern Ireland,,2021-03-24,703334
Northern Ireland,,2021-03-25,711673
Northern Ireland,,2021-03-26,719260
Northern Ireland,,2021-03-27,726589
Northern Ireland,,2021-03-28,730471
Northern Ireland,,2021-03-29,740729
Northern Ireland,,2021-03-30,749112
Northern Ireland,,2021-03-31,756013
Northern Ireland,,2021-04-01,765005
Northern Ireland,,2021-04-02,772240
Northern Ireland,,2021-04-03,777108
Northern Ireland,,2021-04-04,779932
Northern Ireland,,2021-04-05,785494
Northern Ireland,,2021-04-06,790860
Northern Ireland,,2021-04-07,799410
Northern Ireland,,2021-04-08,806005
Northern Ireland,,2021-04-09,813468
Northern Ireland,,2021-04-10,820032
Northern Ireland,,2021-04-11,826412
Northern Ireland,,2021-04-12,831895
Northern Ireland,,2021-04-13,838049
Northern Ireland,,2021-04-14,844284
Northern Ireland,,2021-04-15,850103
Northern Ireland,,2021-04-16,855826
Norway,NOR,2020-12-27,5
Norway,NOR,2020-12-28,609
Norway,NOR,2020-12-29,1676
Norway,NOR,2020-12-30,2103
Norway,NOR,2020-12-31,2175
Norway,NOR,2021-01-01,2181
Norway,NOR,2021-01-02,2181
Norway,NOR,2021-01-03,2184
Norway,NOR,2021-01-04,2190
Norway,NOR,2021-01-05,5575
Norway,NOR,2021-01-06,14644
Norway,NOR,2021-01-07,21199
Norway,NOR,2021-01-08,22815
Norway,NOR,2021-01-09,22952
Norway,NOR,2021-01-10,23060
Norway,NOR,2021-01-11,23417
Norway,NOR,2021-01-12,27678
Norway,NOR,2021-01-13,37468
Norway,NOR,2021-01-14,45944
Norway,NOR,2021-01-15,50425
Norway,NOR,2021-01-16,51172
Norway,NOR,2021-01-17,51521
Norway,NOR,2021-01-18,52805
Norway,NOR,2021-01-19,57396
Norway,NOR,2021-01-20,67462
Norway,NOR,2021-01-21,75909
Norway,NOR,2021-01-22,79226
Norway,NOR,2021-01-23,79585
Norway,NOR,2021-01-24,79652
Norway,NOR,2021-01-25,80233
Norway,NOR,2021-01-26,82513
Norway,NOR,2021-01-27,93931
Norway,NOR,2021-01-28,104834
Norway,NOR,2021-01-29,108647
Norway,NOR,2021-01-30,108795
Norway,NOR,2021-01-31,108901
Norway,NOR,2021-02-01,109100
Norway,NOR,2021-02-02,115453
Norway,NOR,2021-02-03,140604
Norway,NOR,2021-02-04,166587
Norway,NOR,2021-02-05,177216
Norway,NOR,2021-02-06,178026
Norway,NOR,2021-02-07,178350
Norway,NOR,2021-02-08,178469
Norway,NOR,2021-02-09,184019
Norway,NOR,2021-02-10,207023
Norway,NOR,2021-02-11,227976
Norway,NOR,2021-02-12,236028
Norway,NOR,2021-02-13,236924
Norway,NOR,2021-02-14,237034
Norway,NOR,2021-02-15,237839
Norway,NOR,2021-02-16,243954
Norway,NOR,2021-02-17,265800
Norway,NOR,2021-02-18,284698
Norway,NOR,2021-02-19,295435
Norway,NOR,2021-02-20,295937
Norway,NOR,2021-02-21,295995
Norway,NOR,2021-02-22,298570
Norway,NOR,2021-02-23,304321
Norway,NOR,2021-02-24,315443
Norway,NOR,2021-02-25,326607
Norway,NOR,2021-02-26,334959
Norway,NOR,2021-02-27,335403
Norway,NOR,2021-02-28,335942
Norway,NOR,2021-03-01,341872
Norway,NOR,2021-03-02,352404
Norway,NOR,2021-03-03,370091
Norway,NOR,2021-03-04,386349
Norway,NOR,2021-03-05,398261
Norway,NOR,2021-03-06,398661
Norway,NOR,2021-03-07,398753
Norway,NOR,2021-03-08,403686
Norway,NOR,2021-03-09,416162
Norway,NOR,2021-03-10,437197
Norway,NOR,2021-03-11,449205
Norway,NOR,2021-03-12,451526
Norway,NOR,2021-03-13,451572
Norway,NOR,2021-03-14,451576
Norway,NOR,2021-03-15,451676
Norway,NOR,2021-03-16,457328
Norway,NOR,2021-03-17,480363
Norway,NOR,2021-03-18,501362
Norway,NOR,2021-03-19,508127
Norway,NOR,2021-03-20,508586
Norway,NOR,2021-03-21,508774
Norway,NOR,2021-03-22,510280
Norway,NOR,2021-03-23,523382
Norway,NOR,2021-03-24,562488
Norway,NOR,2021-03-25,601206
Norway,NOR,2021-03-26,618550
Norway,NOR,2021-03-27,619145
Norway,NOR,2021-03-28,619475
Norway,NOR,2021-03-29,624226
Norway,NOR,2021-03-30,656382
Norway,NOR,2021-03-31,693059
Norway,NOR,2021-04-01,702472
Norway,NOR,2021-04-02,706775
Norway,NOR,2021-04-03,707037
Norway,NOR,2021-04-04,707425
Norway,NOR,2021-04-05,708741
Norway,NOR,2021-04-06,727270
Norway,NOR,2021-04-07,785623
Norway,NOR,2021-04-08,842725
Norway,NOR,2021-04-09,869858
Norway,NOR,2021-04-10,870896
Norway,NOR,2021-04-11,871449
Norway,NOR,2021-04-12,874963
Norway,NOR,2021-04-13,899874
Norway,NOR,2021-04-14,965632
Norway,NOR,2021-04-15,1025429
Oceania,,2021-02-15,0
Oceania,,2021-02-16,0
Oceania,,2021-02-17,0
Oceania,,2021-02-18,1
Oceania,,2021-02-19,29
Oceania,,2021-02-20,94
Oceania,,2021-02-21,163
Oceania,,2021-02-22,631
Oceania,,2021-02-23,3849
Oceania,,2021-02-24,8694
Oceania,,2021-02-25,20385
Oceania,,2021-02-26,29496
Oceania,,2021-02-27,35837
Oceania,,2021-02-28,38614
Oceania,,2021-03-01,41844
Oceania,,2021-03-02,51542
Oceania,,2021-03-03,62457
Oceania,,2021-03-04,74257
Oceania,,2021-03-05,86392
Oceania,,2021-03-06,92069
Oceania,,2021-03-07,96986
Oceania,,2021-03-08,103082
Oceania,,2021-03-09,113046
Oceania,,2021-03-10,125651
Oceania,,2021-03-11,145787
Oceania,,2021-03-12,156932
Oceania,,2021-03-13,181876
Oceania,,2021-03-14,182454
Oceania,,2021-03-15,184071
Oceania,,2021-03-16,186000
Oceania,,2021-03-17,187645
Oceania,,2021-03-18,189237
Oceania,,2021-03-19,190929
Oceania,,2021-03-20,191487
Oceania,,2021-03-21,192428
Oceania,,2021-03-22,193482
Oceania,,2021-03-23,195064
Oceania,,2021-03-24,197035
Oceania,,2021-03-25,198858
Oceania,,2021-03-26,202164
Oceania,,2021-03-27,203305
Oceania,,2021-03-28,203985
Oceania,,2021-03-29,207770
Oceania,,2021-03-30,211925
Oceania,,2021-03-31,219332
Oceania,,2021-04-01,224458
Oceania,,2021-04-02,226169
Oceania,,2021-04-03,227581
Oceania,,2021-04-04,228588
Oceania,,2021-04-05,229509
Oceania,,2021-04-06,232997
Oceania,,2021-04-07,238086
Oceania,,2021-04-08,244525
Oceania,,2021-04-09,249915
Oceania,,2021-04-10,253108
Oceania,,2021-04-11,256403
Oceania,,2021-04-12,261696
Oceania,,2021-04-13,267766
Oceania,,2021-04-14,267766
Oceania,,2021-04-15,295471
Oceania,,2021-04-16,295471
Oceania,,2021-04-17,295471
Oman,OMN,2020-12-28,1717
Oman,OMN,2020-12-29,3363
Oman,OMN,2020-12-30,5043
Oman,OMN,2020-12-31,6516
Oman,OMN,2021-01-02,7231
Oman,OMN,2021-01-03,8826
Oman,OMN,2021-01-04,10728
Oman,OMN,2021-01-05,12751
Oman,OMN,2021-01-06,14005
Oman,OMN,2021-01-07,14911
Oman,OMN,2021-01-08,14980
Oman,OMN,2021-01-09,15023
Oman,OMN,2021-01-10,15907
Oman,OMN,2021-01-11,18287
Oman,OMN,2021-01-12,20649
Oman,OMN,2021-01-13,22749
Oman,OMN,2021-01-14,24204
Oman,OMN,2021-01-16,24773
Oman,OMN,2021-01-17,24773
Oman,OMN,2021-01-18,24773
Oman,OMN,2021-01-19,24773
Oman,OMN,2021-01-20,24773
Oman,OMN,2021-01-23,24773
Oman,OMN,2021-01-24,24773
Oman,OMN,2021-01-25,24773
Oman,OMN,2021-01-26,24773
Oman,OMN,2021-01-27,24773
Oman,OMN,2021-02-08,26874
Oman,OMN,2021-02-09,28920
Oman,OMN,2021-02-10,30961
Oman,OMN,2021-02-11,32793
Oman,OMN,2021-02-12,34557
Oman,OMN,2021-02-13,34926
Oman,OMN,2021-02-14,36547
Oman,OMN,2021-02-15,37828
Oman,OMN,2021-02-16,37828
Oman,OMN,2021-02-17,39236
Oman,OMN,2021-02-18,40859
Oman,OMN,2021-02-19,42952
Oman,OMN,2021-02-20,43468
Oman,OMN,2021-02-21,45519
Oman,OMN,2021-02-22,47084
Oman,OMN,2021-02-23,48641
Oman,OMN,2021-03-09,75499
Oman,OMN,2021-03-10,79149
Oman,OMN,2021-03-15,85984
Oman,OMN,2021-03-17,90825
Oman,OMN,2021-03-22,101818
Oman,OMN,2021-03-24,110179
Oman,OMN,2021-03-29,120878
Oman,OMN,2021-03-31,132493
Oman,OMN,2021-04-05,152036
Oman,OMN,2021-04-12,169010
Oman,OMN,2021-04-14,173789
Pakistan,PAK,2021-02-02,0
Pakistan,PAK,2021-02-10,27228
Pakistan,PAK,2021-02-17,52768
Pakistan,PAK,2021-02-21,72882
Pakistan,PAK,2021-03-13,1300000
Pakistan,PAK,2021-04-06,936383
Pakistan,PAK,2021-04-08,1114000
Palestine,PSE,2021-03-30,73964
Palestine,PSE,2021-03-31,78379
Palestine,PSE,2021-04-01,83822
Palestine,PSE,2021-04-03,90204
Palestine,PSE,2021-04-04,91626
Palestine,PSE,2021-04-05,100552
Palestine,PSE,2021-04-06,109894
Palestine,PSE,2021-04-07,120772
Palestine,PSE,2021-04-08,131394
Palestine,PSE,2021-04-09,140032
Palestine,PSE,2021-04-10,140481
Palestine,PSE,2021-04-11,140932
Palestine,PSE,2021-04-12,146986
Palestine,PSE,2021-04-13,151022
Palestine,PSE,2021-04-14,153911
Palestine,PSE,2021-04-15,156446
Palestine,PSE,2021-04-16,159754
Palestine,PSE,2021-04-17,159754
Panama,PAN,2021-03-30,247539
Panama,PAN,2021-04-06,251518
Panama,PAN,2021-04-13,350766
Panama,PAN,2021-04-14,354009
Papua New Guinea,PNG,2021-03-29,0
Papua New Guinea,PNG,2021-04-04,250
Papua New Guinea,PNG,2021-04-11,1081
Paraguay,PRY,2021-02-21,0
Paraguay,PRY,2021-02-22,200
Paraguay,PRY,2021-02-23,545
Paraguay,PRY,2021-02-24,1000
Paraguay,PRY,2021-02-25,1360
Paraguay,PRY,2021-02-26,1520
Paraguay,PRY,2021-03-02,1630
Paraguay,PRY,2021-03-03,1695
Paraguay,PRY,2021-03-04,1725
Paraguay,PRY,2021-03-07,1775
Paraguay,PRY,2021-03-08,1875
Paraguay,PRY,2021-03-09,1930
Paraguay,PRY,2021-03-10,2891
Paraguay,PRY,2021-03-11,4720
Paraguay,PRY,2021-03-12,7848
Paraguay,PRY,2021-03-13,9908
Paraguay,PRY,2021-03-14,11643
Paraguay,PRY,2021-03-15,11928
Paraguay,PRY,2021-03-16,12558
Paraguay,PRY,2021-03-17,13014
Paraguay,PRY,2021-03-18,13247
Paraguay,PRY,2021-03-19,13332
Paraguay,PRY,2021-03-20,13333
Paraguay,PRY,2021-03-22,13334
Paraguay,PRY,2021-03-23,17369
Paraguay,PRY,2021-03-24,22793
Paraguay,PRY,2021-03-25,28417
Paraguay,PRY,2021-03-26,33169
Paraguay,PRY,2021-03-27,35295
Paraguay,PRY,2021-03-28,36505
Paraguay,PRY,2021-03-29,39790
Paraguay,PRY,2021-03-30,41835
Paraguay,PRY,2021-03-31,43489
Paraguay,PRY,2021-04-01,43656
Paraguay,PRY,2021-04-02,44241
Paraguay,PRY,2021-04-03,44545
Paraguay,PRY,2021-04-04,44547
Paraguay,PRY,2021-04-05,45079
Paraguay,PRY,2021-04-06,45618
Paraguay,PRY,2021-04-07,46219
Paraguay,PRY,2021-04-08,46914
Paraguay,PRY,2021-04-09,47142
Paraguay,PRY,2021-04-10,47831
Paraguay,PRY,2021-04-11,48910
Paraguay,PRY,2021-04-12,51947
Paraguay,PRY,2021-04-13,59104
Paraguay,PRY,2021-04-14,65921
Paraguay,PRY,2021-04-15,71876
Paraguay,PRY,2021-04-16,75687
Peru,PER,2021-02-09,3844
Peru,PER,2021-02-10,20429
Peru,PER,2021-02-11,54283
Peru,PER,2021-02-12,86644
Peru,PER,2021-02-13,105568
Peru,PER,2021-02-14,110762
Peru,PER,2021-02-15,122327
Peru,PER,2021-02-16,129696
Peru,PER,2021-02-17,133458
Peru,PER,2021-02-18,140389
Peru,PER,2021-02-19,169882
Peru,PER,2021-02-20,195590
Peru,PER,2021-02-21,199962
Peru,PER,2021-02-22,227878
Peru,PER,2021-02-23,254431
Peru,PER,2021-02-24,276623
Peru,PER,2021-02-25,292097
Peru,PER,2021-02-26,307656
Peru,PER,2021-02-27,314500
Peru,PER,2021-02-28,315509
Peru,PER,2021-03-01,324623
Peru,PER,2021-03-02,331373
Peru,PER,2021-03-03,337857
Peru,PER,2021-03-04,341609
Peru,PER,2021-03-05,346254
Peru,PER,2021-03-06,349036
Peru,PER,2021-03-07,349175
Peru,PER,2021-03-08,365429
Peru,PER,2021-03-09,382972
Peru,PER,2021-03-10,395211
Peru,PER,2021-03-11,403501
Peru,PER,2021-03-12,412208
Peru,PER,2021-03-13,418314
Peru,PER,2021-03-14,418923
Peru,PER,2021-03-15,434003
Peru,PER,2021-03-16,452452
Peru,PER,2021-03-17,472070
Peru,PER,2021-03-18,497942
Peru,PER,2021-03-19,523281
Peru,PER,2021-03-20,541210
Peru,PER,2021-03-21,541875
Peru,PER,2021-03-22,550076
Peru,PER,2021-03-23,561385
Peru,PER,2021-03-24,573630
Peru,PER,2021-03-25,584943
Peru,PER,2021-03-26,599582
Peru,PER,2021-03-27,610027
Peru,PER,2021-03-28,612088
Peru,PER,2021-03-29,616362
Peru,PER,2021-03-30,620312
Peru,PER,2021-03-31,625907
Peru,PER,2021-04-01,627669
Peru,PER,2021-04-02,628588
Peru,PER,2021-04-03,630881
Peru,PER,2021-04-04,631083
Peru,PER,2021-04-05,635338
Peru,PER,2021-04-06,643892
Peru,PER,2021-04-07,653665
Peru,PER,2021-04-08,664201
Peru,PER,2021-04-09,674536
Peru,PER,2021-04-10,677692
Peru,PER,2021-04-11,677694
Peru,PER,2021-04-12,678530
Peru,PER,2021-04-13,679493
Peru,PER,2021-04-14,680040
Peru,PER,2021-04-15,680212
Peru,PER,2021-04-16,691682
Philippines,PHL,2021-02-28,0
Philippines,PHL,2021-03-01,756
Philippines,PHL,2021-03-02,2793
Philippines,PHL,2021-03-04,10000
Philippines,PHL,2021-03-06,25138
Philippines,PHL,2021-03-07,29266
Philippines,PHL,2021-03-08,44000
Philippines,PHL,2021-03-09,89077
Philippines,PHL,2021-03-10,114500
Philippines,PHL,2021-03-13,193492
Philippines,PHL,2021-03-15,215997
Philippines,PHL,2021-03-16,216794
Philippines,PHL,2021-03-17,269583
Philippines,PHL,2021-03-18,240297
Philippines,PHL,2021-03-20,336656
Philippines,PHL,2021-03-23,508332
Philippines,PHL,2021-03-27,656331
Philippines,PHL,2021-03-30,737569
Philippines,PHL,2021-04-03,795320
Philippines,PHL,2021-04-05,826607
Philippines,PHL,2021-04-06,872213
Philippines,PHL,2021-04-11,1007356
Philippines,PHL,2021-04-12,1053256
Philippines,PHL,2021-04-13,1093651
Poland,POL,2020-12-28,2000
Poland,POL,2020-12-29,6300
Poland,POL,2020-12-30,36300
Poland,POL,2020-12-31,47600
Poland,POL,2021-01-02,50391
Poland,POL,2021-01-03,50833
